"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-07","15.3","5.4","0.04","0.08","0.21","35.1","158","29","4","0.4","1.0","2.2","292","160","52","22","3","3","6","8","763","610","478","138","24.3","10.1","32.0","9.9","16.7","11.1","0.43","3.2","0.43","3.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-08","15.3","5.4","0.04","0.08","0.21","35.0","157","29","4","0.4","1.0","2.2","291","159","51","22","3","3","6","8","766","615","484","140","24.3","10.1","32.0","9.9","16.7","11.1","0.49","3.6","0.49","3.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-09","15.3","5.4","0.03","0.08","0.21","34.9","156","29","5","0.4","1.0","2.2","290","158","51","22","3","3","6","8","768","620","490","142","24.3","10.1","32.0","9.9","16.7","11.0","0.55","4.0","0.55","4.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-10","15.3","5.4","0.03","0.08","0.20","34.7","155","29","5","0.4","1.0","2.1","289","157","50","21","3","3","6","8","770","625","495","143","24.3","10.1","32.0","9.8","16.7","11.0","0.60","4.4","0.60","4.4"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-11","15.3","5.4","0.03","0.08","0.20","34.6","154","28","4","0.4","1.0","2.1","288","156","49","21","3","4","6","8","771","629","500","144","24.4","10.0","32.0","9.8","16.7","11.0","0.66","4.8","0.66","4.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-12","15.3","5.5","0.03","0.08","0.20","34.5","153","27","4","0.4","1.0","2.1","286","154","48","20","3","4","6","8","773","633","503","145","24.4","10.0","32.0","9.8","16.7","11.0","0.71","5.2","0.71","5.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-13","15.3","5.5","0.03","0.08","0.20","34.3","152","27","4","0.4","1.0","2.1","285","153","48","20","3","4","6","8","774","636","507","145","24.4","10.0","32.0","9.7","16.7","11.0","0.77","5.5","0.77","5.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-14","15.2","5.5","0.03","0.08","0.20","34.1","152","26","4","0.4","1.0","2.1","283","152","47","20","3","4","6","8","774","640","510","145","24.4","10.0","32.0","9.7","16.8","11.0","0.82","5.9","0.82","5.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-15","15.2","5.5","0.03","0.08","0.19","34.0","151","25","4","0.4","1.0","2.1","281","151","47","20","3","4","6","8","775","643","512","146","24.4","9.9","32.0","9.7","16.8","11.0","0.87","6.2","0.87","6.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-16","15.2","5.5","0.03","0.08","0.19","33.8","151","25","4","0.4","1.0","2.1","279","150","47","20","3","4","6","8","775","646","514","146","24.4","9.9","32.0","9.7","16.8","11.0","0.92","6.6","0.92","6.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-17","15.2","5.5","0.03","0.08","0.19","33.7","151","24","3","0.4","1.0","2.1","277","150","46","20","3","4","6","8","776","648","515","146","24.4","10.0","32.0","9.7","16.8","11.0","0.97","7.0","0.97","7.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-18","15.2","5.5","0.03","0.08","0.19","33.6","151","24","3","0.4","1.0","2.1","275","149","46","20","3","4","6","8","775","651","517","146","24.4","10.0","32.0","9.7","16.8","11.0","1.02","7.3","1.02","7.3"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-19","15.2","5.5","0.03","0.08","0.19","33.6","151","23","3","0.4","1.0","2.1","274","149","46","20","3","4","6","8","775","653","517","146","24.4","10.0","32.0","9.7","16.8","11.0","1.07","7.7","1.07","7.7"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-20","15.2","5.5","0.03","0.08","0.19","33.5","151","23","3","0.4","1.0","2.1","272","149","46","20","3","4","6","8","775","654","517","146","24.4","10.0","32.0","9.7","16.8","11.0","1.12","8.1","1.12","8.1"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-21","15.2","5.5","0.03","0.08","0.19","33.5","152","23","3","0.4","1.0","2.2","271","149","46","20","3","4","6","8","775","656","517","146","24.4","10.0","32.1","9.7","16.8","11.1","1.16","8.5","1.16","8.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-22","15.2","5.5","0.03","0.08","0.19","33.6","152","23","3","0.4","1.0","2.2","270","150","46","20","3","4","6","8","774","657","517","146","24.5","10.0","32.1","9.7","16.8","11.1","1.21","8.8","1.21","8.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-23","15.2","5.5","0.03","0.08","0.19","33.6","153","23","2","0.4","1.0","2.2","269","150","47","20","3","4","6","8","774","657","516","146","24.5","10.1","32.1","9.7","16.9","11.1","1.25","9.2","1.25","9.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-24","15.3","5.5","0.03","0.08","0.19","33.6","154","22","2","0.4","1.0","2.2","267","149","47","21","3","4","6","8","773","657","515","146","24.5","10.1","32.2","9.7","16.9","11.1","1.30","9.5","1.30","9.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-25","15.3","5.4","0.03","0.08","0.19","33.6","154","22","2","0.4","1.0","2.2","266","149","47","21","3","4","6","8","772","656","513","146","24.6","10.1","32.2","9.7","16.9","11.2","1.34","9.9","1.34","9.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-26","15.3","5.4","0.03","0.09","0.19","33.6","155","22","2","0.4","1.0","2.2","264","149","48","21","2","4","6","8","771","655","511","146","24.6","10.1","32.2","9.7","16.9","11.2","1.38","10.2","1.38","10.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-27","15.3","5.4","0.03","0.09","0.19","33.6","156","22","2","0.4","1.0","2.2","262","149","48","21","2","4","6","8","769","653","509","146","24.6","10.1","32.3","9.7","17.0","11.2","1.42","10.5","1.42","10.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-28","15.4","5.4","0.03","0.09","0.19","33.6","157","22","2","0.4","1.0","2.2","260","148","48","22","2","4","6","8","766","651","506","146","24.7","10.1","32.4","9.7","17.0","11.2","1.46","10.9","1.46","10.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-29","15.4","5.4","0.03","0.09","0.20","33.6","158","22","2","0.4","1.0","2.2","259","148","49","22","2","4","6","8","764","648","503","147","24.8","10.1","32.5","9.7","17.1","11.2","1.51","11.2","1.51","11.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-30","15.4","5.4","0.03","0.09","0.20","33.6","159","22","2","0.4","1.0","2.3","258","148","50","23","2","4","6","8","761","645","500","147","24.8","10.1","32.6","9.7","17.1","11.2","1.55","11.6","1.55","11.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","01-31","15.5","5.4","0.03","0.09","0.20","33.7","160","22","1","0.4","1.1","2.3","256","148","50","23","2","4","6","8","758","642","497","147","24.9","10.1","32.7","9.7","17.2","11.2","1.60","12.0","1.60","12.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-01","15.5","5.3","0.03","0.09","0.20","33.7","161","22","1","0.5","1.1","2.3","254","148","51","23","2","4","6","8","754","638","493","147","25.0","10.0","32.8","9.6","17.3","11.1","0.05","0.4","1.65","12.4"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-02","15.5","5.3","0.03","0.09","0.20","33.7","162","22","1","0.5","1.1","2.3","252","147","51","23","2","4","6","8","749","633","488","147","25.1","10.0","32.9","9.6","17.4","11.1","0.10","0.9","1.70","12.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-03","15.6","5.3","0.03","0.09","0.21","33.7","163","23","1","0.5","1.1","2.4","250","147","52","23","2","4","6","8","745","628","483","147","25.3","10.0","33.1","9.5","17.5","11.0","0.15","1.3","1.75","13.3"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-04","15.6","5.3","0.03","0.09","0.21","33.8","164","23","1","0.5","1.1","2.4","248","147","52","23","2","4","6","8","739","623","477","147","25.4","9.9","33.2","9.5","17.6","11.0","0.20","1.8","1.80","13.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-05","15.7","5.3","0.03","0.09","0.21","33.8","166","23","1","0.5","1.1","2.4","247","146","52","23","2","4","6","8","734","616","471","147","25.5","9.8","33.4","9.4","17.7","10.9","0.26","2.3","1.86","14.3"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-06","15.8","5.3","0.03","0.09","0.21","33.9","167","23","1","0.5","1.1","2.4","245","146","52","23","2","4","6","9","728","610","465","147","25.7","9.8","33.6","9.4","17.8","10.8","0.32","2.7","1.92","14.7"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-07","15.8","5.3","0.03","0.09","0.22","34.0","168","24","1","0.5","1.1","2.4","243","146","53","23","2","4","6","9","722","603","458","146","25.9","9.7","33.8","9.3","18.0","10.8","0.37","3.2","1.97","15.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-08","15.9","5.3","0.03","0.09","0.22","34.1","170","24","1","0.5","1.1","2.4","241","145","53","23","1","3","6","9","715","595","451","146","26.1","9.7","34.0","9.3","18.1","10.7","0.43","3.6","2.03","15.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-09","16.0","5.3","0.03","0.10","0.22","34.2","171","25","1","0.5","1.1","2.4","240","145","53","23","1","3","6","9","707","587","444","145","26.3","9.7","34.3","9.3","18.3","10.6","0.48","4.1","2.08","16.1"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-10","16.0","5.3","0.03","0.10","0.22","34.3","172","25","1","0.5","1.1","2.4","238","144","52","23","1","3","6","9","699","578","436","145","26.5","9.6","34.5","9.3","18.5","10.6","0.54","4.5","2.14","16.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-11","16.1","5.2","0.03","0.10","0.22","34.5","173","26","1","0.5","1.1","2.4","236","143","52","23","1","3","6","9","691","569","428","144","26.7","9.6","34.8","9.3","18.7","10.5","0.59","5.0","2.19","17.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-12","16.2","5.2","0.03","0.10","0.23","34.6","174","27","1","0.5","1.1","2.4","234","143","51","23","1","3","6","9","682","559","420","143","27.0","9.5","35.1","9.3","18.9","10.4","0.65","5.5","2.25","17.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-13","16.2","5.2","0.03","0.10","0.23","34.7","175","27","2","0.5","1.1","2.4","232","142","51","23","1","3","6","9","673","549","412","142","27.2","9.5","35.4","9.3","19.1","10.4","0.71","6.0","2.31","18.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-14","16.3","5.2","0.03","0.10","0.23","34.8","176","28","2","0.5","1.1","2.4","230","140","50","22","1","3","6","9","663","538","404","141","27.5","9.5","35.7","9.3","19.4","10.3","0.76","6.4","2.36","18.4"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-15","16.4","5.2","0.03","0.10","0.23","34.8","177","28","2","0.5","1.1","2.4","227","139","49","22","1","3","6","9","652","527","395","140","27.8","9.4","36.0","9.3","19.6","10.2","0.82","6.8","2.42","18.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-16","16.5","5.2","0.03","0.10","0.23","34.8","177","28","2","0.5","1.1","2.4","225","137","49","22","1","3","6","9","642","516","386","138","28.1","9.4","36.4","9.3","19.9","10.1","0.88","7.3","2.48","19.3"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-17","16.6","5.1","0.03","0.10","0.23","34.8","177","29","2","0.5","1.1","2.4","222","135","48","22","1","3","6","9","630","504","377","136","28.4","9.3","36.7","9.2","20.2","10.0","0.93","7.7","2.53","19.7"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-18","16.6","5.1","0.03","0.10","0.24","34.8","178","29","2","0.5","1.1","2.3","219","133","47","21","1","3","6","9","619","492","367","134","28.8","9.2","37.1","9.2","20.5","9.9","0.99","8.1","2.59","20.1"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-19","16.7","5.1","0.03","0.10","0.24","34.7","178","29","2","0.5","1.1","2.3","216","131","46","21","1","3","6","9","606","480","357","132","29.1","9.2","37.5","9.2","20.8","9.8","1.05","8.5","2.65","20.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-20","16.8","5.1","0.03","0.10","0.24","34.6","178","29","3","0.5","1.1","2.3","212","129","46","20","0","3","6","9","594","468","348","129","29.5","9.1","37.9","9.2","21.1","9.7","1.11","8.9","2.71","20.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-21","16.9","5.1","0.03","0.10","0.24","34.5","178","29","3","0.5","1.1","2.3","209","127","45","20","0","3","6","9","581","456","338","126","29.8","9.1","38.3","9.2","21.4","9.6","1.17","9.3","2.77","21.3"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-22","17.0","5.1","0.03","0.10","0.24","34.3","177","29","3","0.5","1.1","2.3","206","125","44","20","0","3","5","9","569","444","327","123","30.2","9.0","38.7","9.2","21.7","9.5","1.23","9.7","2.83","21.7"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-23","17.0","5.1","0.03","0.11","0.25","34.2","177","29","3","0.5","1.1","2.3","203","123","43","19","0","3","5","9","556","432","317","120","30.6","8.9","39.1","9.2","22.1","9.4","1.29","10.0","2.89","22.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-24","17.1","5.1","0.03","0.11","0.25","34.1","177","30","3","0.5","1.1","2.3","200","121","42","19","0","3","5","9","543","420","307","116","31.0","8.9","39.6","9.1","22.4","9.3","1.35","10.4","2.95","22.4"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-25","17.2","5.1","0.03","0.11","0.25","33.9","177","30","3","0.5","1.1","2.4","197","119","41","19","0","3","5","8","529","408","297","112","31.4","8.8","40.0","9.1","22.8","9.1","1.41","10.8","3.01","22.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-26","17.3","5.1","0.03","0.11","0.25","33.8","177","30","3","0.5","1.2","2.4","194","117","40","19","0","3","5","8","516","395","287","109","31.8","8.7","40.5","9.1","23.2","9.0","1.48","11.1","3.08","23.1"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-27","17.4","5.1","0.03","0.11","0.26","33.6","177","30","3","0.5","1.2","2.4","191","115","39","18","0","2","5","8","503","383","276","105","32.2","8.6","40.9","9.1","23.5","8.8","1.54","11.5","3.14","23.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-28","17.5","5.2","0.03","0.11","0.26","33.4","177","31","4","0.5","1.2","2.3","187","113","38","18","0","2","5","8","490","371","266","101","32.6","8.5","41.4","9.1","23.9","8.7","1.60","11.8","3.20","23.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","02-29","17.5","5.2","0.03","0.11","0.26","33.3","177","31","4","0.5","1.2","2.3","184","110","37","17","0","2","5","8","476","358","255","97","32.8","8.5","41.6","9.1","24.1","8.7",,,,
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-01","17.5","5.2","0.03","0.11","0.27","33.1","177","31","4","0.5","1.2","2.3","181","108","36","17","0","2","5","8","463","346","245","93","33.0","8.5","41.8","9.1","24.3","8.6","0.06","0.3","3.26","24.1"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-02","17.6","5.2","0.03","0.11","0.27","33.1","178","31","4","0.5","1.2","2.3","179","107","35","17","0","2","5","8","449","333","234","89","33.5","8.4","42.3","9.1","24.7","8.5","0.12","0.6","3.32","24.4"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-03","17.7","5.2","0.03","0.12","0.27","33.0","178","32","4","0.5","1.2","2.3","176","105","34","16","0","2","5","8","436","320","224","85","33.9","8.4","42.7","9.1","25.0","8.4","0.18","0.9","3.38","24.7"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-04","17.8","5.2","0.04","0.12","0.28","32.9","179","32","4","0.5","1.2","2.3","173","103","34","16","0","2","5","8","422","308","214","81","34.3","8.4","43.2","9.2","25.4","8.3","0.24","1.1","3.44","24.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-05","17.9","5.3","0.04","0.12","0.28","32.7","179","32","4","0.5","1.2","2.3","171","101","33","16","0","2","5","8","409","296","204","78","34.7","8.3","43.6","9.2","25.8","8.2","0.30","1.4","3.50","25.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-06","17.9","5.3","0.04","0.12","0.29","32.6","180","32","4","0.5","1.2","2.3","168","100","33","16","0","2","4","8","395","283","195","74","35.1","8.3","44.1","9.3","26.2","8.1","0.36","1.7","3.56","25.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-07","18.0","5.3","0.04","0.12","0.29","32.5","180","32","5","0.5","1.2","2.3","166","99","32","16","1","2","4","7","382","271","185","70","35.5","8.3","44.5","9.3","26.5","8.1","0.42","1.9","3.62","25.7"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-08","18.1","5.3","0.04","0.12","0.29","32.4","181","33","5","0.5","1.3","2.3","163","97","32","15","1","2","4","7","368","259","176","66","35.9","8.3","45.0","9.3","26.9","8.0","0.48","2.2","3.68","26.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-09","18.2","5.4","0.04","0.12","0.30","32.4","182","33","5","0.5","1.3","2.4","161","96","32","15","1","2","4","7","355","248","167","63","36.3","8.2","45.4","9.3","27.3","7.9","0.54","2.4","3.74","26.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-10","18.2","5.4","0.04","0.13","0.30","32.3","183","33","5","0.5","1.3","2.4","158","95","31","15","1","2","4","7","343","237","159","59","36.7","8.2","45.9","9.4","27.6","7.8","0.61","2.7","3.81","26.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-11","18.3","5.4","0.04","0.13","0.31","32.2","184","33","5","0.5","1.3","2.4","156","94","31","15","1","2","4","7","330","226","150","55","37.1","8.2","46.3","9.4","28.0","7.8","0.67","3.0","3.87","26.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-12","18.4","5.4","0.04","0.13","0.31","32.0","184","33","5","0.5","1.3","2.5","153","93","31","15","1","2","4","7","318","215","142","52","37.5","8.2","46.7","9.4","28.3","7.7","0.74","3.2","3.94","27.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-13","18.5","5.4","0.04","0.13","0.31","32.0","185","33","5","0.5","1.4","2.5","151","92","31","15","1","2","4","7","306","205","134","48","37.9","8.1","47.1","9.4","28.7","7.6","0.81","3.4","4.01","27.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-14","18.5","5.5","0.04","0.13","0.32","32.0","186","33","5","0.5","1.4","2.5","149","91","31","15","1","2","4","7","295","196","127","45","38.3","8.1","47.5","9.5","29.0","7.5","0.88","3.7","4.08","27.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-15","18.6","5.5","0.04","0.13","0.32","32.0","188","33","5","0.5","1.4","2.6","147","91","31","15","1","2","4","7","284","186","119","42","38.6","8.1","47.9","9.5","29.3","7.5","0.95","3.9","4.15","27.7"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-16","18.7","5.5","0.04","0.14","0.32","32.0","189","34","5","0.5","1.4","2.6","145","90","31","14","1","2","4","6","274","177","112","39","39.0","8.1","48.3","9.5","29.6","7.4","1.02","4.2","4.22","28.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-17","18.8","5.5","0.04","0.14","0.33","32.0","190","34","5","0.6","1.5","2.7","143","90","31","14","1","2","4","6","263","169","105","36","39.3","8.0","48.7","9.5","29.9","7.3","1.09","4.4","4.29","28.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-18","18.8","5.6","0.04","0.14","0.33","32.0","191","34","5","0.6","1.5","2.7","141","89","31","14","1","2","3","6","253","160","98","33","39.6","8.0","49.1","9.5","30.2","7.3","1.16","4.7","4.36","28.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-19","18.9","5.6","0.04","0.14","0.33","32.0","192","34","5","0.6","1.5","2.7","140","88","31","14","1","2","3","6","243","151","92","30","40.0","8.0","49.4","9.5","30.5","7.2","1.23","5.0","4.43","28.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-20","19.0","5.6","0.04","0.14","0.33","32.1","193","35","5","0.6","1.6","2.8","138","88","31","14","1","2","3","6","234","144","86","28","40.3","7.9","49.8","9.5","30.8","7.1","1.30","5.3","4.50","29.1"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-21","19.1","5.6","0.04","0.14","0.33","32.1","194","35","5","0.6","1.6","2.8","135","87","31","14","1","2","3","6","224","136","80","26","40.6","7.9","50.1","9.5","31.0","7.1","1.38","5.5","4.58","29.3"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-22","19.2","5.7","0.04","0.14","0.33","32.1","195","35","6","0.6","1.6","2.9","133","86","31","13","1","2","3","6","214","128","75","23","40.9","7.9","50.5","9.5","31.3","7.0","1.45","5.8","4.65","29.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-23","19.2","5.7","0.04","0.14","0.33","32.2","196","36","6","0.6","1.6","2.9","131","85","32","13","1","2","3","6","206","121","70","21","41.2","7.9","50.8","9.6","31.6","7.0","1.52","6.1","4.72","29.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","03-24","19.3","5.7","0.04","0.14","0.33","32.3","197","36","6","0.6","1.6","2.9","129","85","32","13","1","2","3","5","197","114","65","20","41.4","7.9","51.1","9.6","31.8","6.9","1.59","6.4","4.79","30.2"
